CustomerKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,email,AnnualIncome,TotalChildren,EducationLevel,Occupation
24989,Arianna,J,Peterson,03-02-1958,M,F,arianna26@adventure-works.com,70000,2,High School,Professional
24990,Timothy,R,Collins,19-05-1958,M,M,timothy27@adventure-works.com,70000,2,High School,Professional
24991,Luke,,Bryant,04-11-1957,S,M,luke7@adventure-works.com,70000,2,Partial High School,Skilled Manual
24992,Faith,L,Bryant,09-03-1963,M,F,faith17@adventure-works.com,70000,2,Partial High School,Skilled Manual
24993,Marvin,L,Ortega,19-03-1963,M,M,marvin22@adventure-works.com,70000,2,Partial High School,Skilled Manual
24994,Lauren,,Sanders,17-12-1969,M,F,lauren46@adventure-works.com,60000,3,High School,Professional
24995,Melissa,S,Peterson,19-05-1959,S,F,melissa27@adventure-works.com,60000,3,High School,Professional
24996,Dylan,,Miller,04-09-1958,M,M,dylan33@adventure-works.com,60000,3,Partial High School,Skilled Manual
24997,Melvin,M,Kumar,31-03-1959,S,M,melvin8@adventure-works.com,60000,3,Partial High School,Skilled Manual
24998,Olivia,,Martinez,12-10-1973,S,F,olivia16@adventure-works.com,130000,1,Graduate Degree,Management
24999,Shaun,,Jai,23-10-1973,S,M,shaun12@adventure-works.com,150000,1,Graduate Degree,Management
25000,Allison,A,Turner,16-04-1985,S,F,allison27@adventure-works.com,40000,0,High School,Skilled Manual
25001,Clayton,W,Xu,22-02-1955,M,M,clayton25@adventure-works.com,20000,4,High School,Skilled Manual
25002,Logan,,Edwards,10-04-1984,M,M,logan28@adventure-works.com,40000,0,High School,Skilled Manual
25003,Tristan,,Russell,15-04-1984,S,M,tristan20@adventure-works.com,30000,0,Partial College,Skilled Manual
25004,Samuel,,Thomas,14-08-1983,S,M,samuel67@adventure-works.com,30000,0,Partial College,Skilled Manual
25005,Brianna,M,Williams,13-02-1984,S,F,brianna2@adventure-works.com,30000,0,Partial College,Skilled Manual
25006,Bailey,,Murphy,19-08-1983,S,F,bailey12@adventure-works.com,30000,0,Partial College,Skilled Manual
25007,Alyssa,R,Sanders,01-03-1984,S,F,alyssa46@adventure-works.com,30000,0,Partial College,Skilled Manual
25008,Haley,H,Perry,17-11-1983,S,F,haley26@adventure-works.com,60000,0,Partial College,Skilled Manual
25009,Natasha,L,Alonso,03-09-1950,M,F,natasha7@adventure-works.com,10000,2,Partial High School,Clerical
25010,Misty,H,Kumar,30-10-1951,S,F,misty9@adventure-works.com,30000,2,Partial College,Clerical
25011,Taylor,D,White,03-02-1953,M,F,taylor60@adventure-works.com,30000,2,Partial College,Clerical
25012,Craig,M,Martin,19-03-1954,M,M,craig2@adventure-works.com,10000,2,Partial High School,Clerical
25013,Mitchell,,Stone,16-01-1954,S,M,mitchell0@adventure-works.com,10000,2,Partial High School,Clerical
25014,Juan,,Reed,13-02-1984,S,M,juan30@adventure-works.com,60000,0,Partial College,Skilled Manual
25015,Jacqueline,S,Rogers,04-02-1984,M,F,jacqueline44@adventure-works.com,70000,0,Partial College,Skilled Manual
25016,Elijah,L,Washington,26-10-1982,S,M,elijah17@adventure-works.com,40000,0,Bachelors,Professional
25017,Cristina,,Xu,21-11-1953,M,F,cristina5@adventure-works.com,10000,2,Partial High School,Clerical
25018,Lucas,F,Robinson,04-08-1982,S,M,lucas32@adventure-works.com,70000,0,Partial College,Skilled Manual
25019,Misty,S,Shen,17-04-1956,M,F,misty3@adventure-works.com,10000,2,Partial High School,Clerical
25020,Walter,A,Romero,07-07-1955,S,M,walter22@adventure-works.com,20000,2,Partial High School,Clerical
25021,Edwin,K,Sharma,04-08-1955,M,M,edwin32@adventure-works.com,20000,2,Partial High School,Clerical
25022,Patricia,,Perez,09-09-1962,M,F,patricia22@adventure-works.com,20000,2,Partial High School,Clerical
25023,Carolyn,,Sanz,07-09-1985,S,F,carolyn41@adventure-works.com,40000,0,Bachelors,Professional
25024,Brad,S,Pritchett,30-11-1985,S,M,brad24@adventure-works.com,40000,0,Bachelors,Professional
25025,Spencer,J,Bryant,17-06-1985,S,M,spencer20@adventure-works.com,70000,0,Partial College,Skilled Manual
25026,Mitchell,H,Andersen,03-11-1957,M,M,mitchell12@adventure-works.com,20000,2,Partial High School,Clerical
25027,Meredith,,Mehta,15-07-1958,M,F,meredith13@adventure-works.com,40000,2,Partial College,Skilled Manual
25028,Brenda,,Gonzalez,22-03-1964,M,F,brenda22@adventure-works.com,40000,2,Partial College,Skilled Manual
25029,Alberto,D,Hernandez,12-10-1958,S,M,alberto5@adventure-works.com,40000,2,Partial College,Skilled Manual
25030,Jessie,,Romero,24-12-1958,S,F,jessie15@adventure-works.com,40000,2,Partial College,Skilled Manual
25031,Kristina,,Malhotra,26-05-1960,S,F,kristina5@adventure-works.com,40000,3,Partial High School,Clerical
25032,Meredith,,Rana,13-01-1965,S,F,meredith10@adventure-works.com,40000,3,Partial High School,Clerical
25033,Omar,,Zhu,11-05-1960,S,M,omar13@adventure-works.com,40000,3,Partial High School,Clerical
25034,Anne,V,Martin,21-10-1966,S,F,anne1@adventure-works.com,80000,2,Partial College,Skilled Manual
25035,Mandy,C,Lin,29-10-1960,S,F,mandy9@adventure-works.com,80000,2,Partial College,Skilled Manual
25036,Jenny,,Ye,13-10-1960,S,F,jenny12@adventure-works.com,80000,2,Partial College,Skilled Manual
25037,Terrence,R,Rai,07-04-1961,M,M,terrence18@adventure-works.com,80000,2,Partial College,Skilled Manual
25038,Isabella,W,Hall,18-07-1980,S,F,isabella54@adventure-works.com,40000,0,Partial College,Skilled Manual
25039,Alexis,,Clark,11-08-1980,S,F,alexis16@adventure-works.com,40000,0,High School,Skilled Manual
25040,Julian,D,Perry,20-08-1980,S,M,julian9@adventure-works.com,40000,0,High School,Skilled Manual
25041,Hunter,G,Phillips,21-01-1981,S,M,hunter35@adventure-works.com,40000,0,High School,Skilled Manual
25042,Arif,A,Rizaldy,24-02-1981,S,F,arif0@adventure-works.com,40000,0,High School,Skilled Manual
25043,Damien,W,Rai,19-08-1980,S,M,damien34@adventure-works.com,40000,0,High School,Skilled Manual
25044,Emma,H,Bailey,06-02-1981,S,F,emma33@adventure-works.com,60000,0,Partial College,Skilled Manual
25045,Paige,,Russell,31-08-1979,M,F,paige19@adventure-works.com,50000,0,High School,Skilled Manual
25046,Caleb,P,Long,10-03-1979,M,M,caleb6@adventure-works.com,60000,0,Partial College,Skilled Manual
25047,Trevor,,Long,10-05-1979,M,M,trevor9@adventure-works.com,60000,0,Partial College,Professional
25048,Yolanda,K,Sharma,10-08-1978,S,F,yolanda8@adventure-works.com,70000,0,Partial College,Professional
25049,Candice,L,Ye,18-12-1978,M,F,candice15@adventure-works.com,70000,0,Partial College,Professional
25050,Darryl,S,Chen,03-11-1978,S,M,darryl2@adventure-works.com,70000,0,Partial College,Professional
25051,Suzanne,,Cai,24-09-1961,S,F,suzanne22@adventure-works.com,80000,2,High School,Skilled Manual
25052,Sandra,A,Lin,16-01-1978,S,F,sandra14@adventure-works.com,80000,2,High School,Skilled Manual
25053,Colin,,Andersen,19-08-1968,M,M,colin36@adventure-works.com,70000,2,High School,Skilled Manual
25054,Sheila,,Alonso,30-08-1963,S,F,sheila8@adventure-works.com,100000,1,Bachelors,Management
25055,Erik,E,Navarro,06-08-1963,M,M,erik10@adventure-works.com,100000,1,Bachelors,Management
25056,Wayne,E,Black,19-08-1963,M,M,wayne22@adventure-works.com,100000,1,Bachelors,Management
25057,Jerome,J,Gomez,09-11-1970,S,M,jerome1@adventure-works.com,100000,1,Bachelors,Management
25058,Corey,,Raji,05-07-1964,M,M,corey18@adventure-works.com,100000,1,Bachelors,Management
25059,Sean,,Ward,23-10-1978,S,M,sean20@adventure-works.com,70000,0,Partial College,Professional
25060,Noah,R,Martinez,17-07-1978,S,M,noah64@adventure-works.com,80000,0,Bachelors,Management
25061,Julia,,Hughes,20-01-1980,S,F,julia77@adventure-works.com,50000,0,High School,Professional
25062,Kaitlyn,J,Young,18-06-1980,S,F,kaitlyn23@adventure-works.com,50000,0,High School,Professional
25063,Dylan,T,Williams,15-04-1985,M,M,dylan37@adventure-works.com,50000,0,Partial High School,Skilled Manual
25064,James,M,Harris,18-08-1971,S,M,james86@adventure-works.com,150000,0,Bachelors,Management
25065,Thomas,,Henderson,22-05-1963,M,M,thomas6@adventure-works.com,70000,2,Partial High School,Skilled Manual
25066,Charles,D,Robinson,17-11-1962,S,M,charles22@adventure-works.com,70000,2,Partial High School,Skilled Manual
25067,Melanie,P,Butler,12-05-1970,S,F,melanie1@adventure-works.com,40000,0,Bachelors,Professional
25068,Robert,,Shan,19-12-1969,S,M,robert42@adventure-works.com,60000,4,Bachelors,Skilled Manual
25069,Lori,,Ortega,02-05-1970,M,F,lori22@adventure-works.com,60000,4,Bachelors,Skilled Manual
25070,Melody,,Alvarez,23-03-1975,M,F,melody5@adventure-works.com,60000,4,Bachelors,Skilled Manual
25071,Natalie,W,Brooks,17-08-1969,M,F,natalie22@adventure-works.com,60000,5,Bachelors,Skilled Manual
25072,Alyssa,O,Murphy,27-03-1970,S,F,alyssa32@adventure-works.com,60000,4,Bachelors,Skilled Manual
25073,Shelby,,Stewart,23-08-1969,M,F,shelby23@adventure-works.com,60000,4,Bachelors,Skilled Manual
25074,Samantha,,Jackson,22-05-1969,M,F,samantha13@adventure-works.com,70000,4,Bachelors,Professional
25075,Samantha,A,Thompson,23-11-1968,M,F,samantha17@adventure-works.com,70000,4,Bachelors,Professional
25076,Nicole,W,Jenkins,11-08-1974,M,F,nicole55@adventure-works.com,60000,3,Graduate Degree,Professional
25077,Wyatt,M,Clark,02-02-1980,M,M,wyatt20@adventure-works.com,60000,3,Graduate Degree,Professional
25078,James,,Jenkins,20-03-1984,M,M,james22@adventure-works.com,40000,3,High School,Skilled Manual
25079,Riley,,Perry,18-12-1967,S,F,riley5@adventure-works.com,70000,1,Bachelors,Professional
25080,Marissa,,Long,11-01-1973,S,F,marissa7@adventure-works.com,70000,1,Bachelors,Professional
25081,Melanie,,Morris,08-03-1967,S,F,melanie43@adventure-works.com,30000,0,Bachelors,Professional
25082,William,A,Martinez,02-08-1966,M,M,william12@adventure-works.com,40000,4,High School,Skilled Manual
25083,Omar,,Gao,15-12-1966,M,M,omar14@adventure-works.com,40000,4,High School,Skilled Manual
25084,Dalton,,James,09-04-1967,M,M,dalton69@adventure-works.com,60000,1,Partial College,Skilled Manual
25085,Lucas,,Rogers,22-02-1967,M,M,lucas90@adventure-works.com,60000,1,Partial College,Skilled Manual
25086,Jasmine,,Cox,23-02-1967,M,F,jasmine30@adventure-works.com,60000,1,Partial College,Skilled Manual
25087,Wyatt,,Young,12-11-1966,M,M,wyatt27@adventure-works.com,60000,1,Partial College,Skilled Manual
25088,Victoria,J,Reed,07-02-1972,M,F,victoria28@adventure-works.com,60000,1,Partial College,Skilled Manual
25089,Christy,C,Xie,08-03-1966,S,F,christy22@adventure-works.com,40000,0,Bachelors,Professional
25090,Ivan,L,Sara,30-12-1965,M,M,ivan6@adventure-works.com,40000,0,Bachelors,Professional
25091,Jessie,,Zeng,07-01-1971,S,M,jessie28@adventure-works.com,40000,0,Bachelors,Professional
25092,Emily,,Jackson,13-10-1971,M,F,emily12@adventure-works.com,60000,1,Partial College,Skilled Manual
25093,Madison,A,Griffin,24-12-1972,S,F,madison33@adventure-works.com,50000,0,Partial College,Skilled Manual
25094,Charles,,Thomas,11-09-1972,S,M,charles14@adventure-works.com,50000,0,Partial College,Skilled Manual
25095,Adam,,Jai,10-07-1978,S,M,adam28@adventure-works.com,50000,0,Partial College,Skilled Manual
25096,Victoria,D,Bennett,19-04-1978,S,F,victoria49@adventure-works.com,50000,0,Partial College,Skilled Manual
25097,Fernando,B,Gonzales,17-12-1965,M,M,fernando58@adventure-works.com,60000,1,Partial College,Skilled Manual
25098,Logan,,Long,24-01-1966,M,M,logan12@adventure-works.com,60000,1,Partial College,Skilled Manual
25099,Melanie,G,Hayes,24-02-1971,M,F,melanie10@adventure-works.com,60000,1,Partial College,Skilled Manual
25100,Kristen,,Huang,10-11-1964,M,F,kristen5@adventure-works.com,60000,1,Partial College,Skilled Manual
25101,Wyatt,A,Baker,13-04-1981,M,M,wyatt36@adventure-works.com,60000,5,Bachelors,Professional
25102,Stephanie,L,Kelly,14-02-1965,M,F,stephanie26@adventure-works.com,60000,4,Bachelors,Professional
25103,Shelby,,Brooks,16-08-1964,M,F,shelby1@adventure-works.com,60000,4,Bachelors,Professional
25104,Natalie,A,Parker,11-04-1965,S,F,natalie51@adventure-works.com,70000,2,Graduate Degree,Professional
25105,Warren,M,Nara,19-05-1965,S,M,warren6@adventure-works.com,80000,4,Graduate Degree,Professional
25106,Micah,W,Gao,22-05-1986,M,M,micah2@adventure-works.com,90000,1,Graduate Degree,Management
25107,Mason,K,Ramirez,13-05-1980,S,M,mason8@adventure-works.com,90000,2,Bachelors,Professional
25108,Gary,B,Gill,06-05-1974,M,M,gary24@adventure-works.com,60000,2,Bachelors,Professional
25109,Devin,J,Rivera,03-11-1975,M,M,devin75@adventure-works.com,80000,4,Graduate Degree,Management
25110,Tabitha,,Suarez,26-07-1975,M,F,tabitha40@adventure-works.com,80000,4,Graduate Degree,Management
25111,Drew,J,Chander,04-04-1976,M,M,drew17@adventure-works.com,90000,2,Bachelors,Professional
25112,Suzanne,E,Zhu,17-04-1974,M,F,suzanne15@adventure-works.com,60000,2,Bachelors,Professional
25113,Randy,,Gao,15-10-1973,M,M,randy17@adventure-works.com,60000,2,Bachelors,Professional
25114,Donald,M,Sara,24-04-1974,S,M,donald12@adventure-works.com,60000,2,Bachelors,Professional
25115,Raymond,,Rana,25-01-1974,M,M,raymond13@adventure-works.com,70000,5,Bachelors,Professional
25116,Phillip,R,Sara,05-07-1979,M,M,phillip11@adventure-works.com,70000,5,Bachelors,Professional
25117,Mindy,R,Shan,30-09-1973,M,F,mindy15@adventure-works.com,70000,5,Bachelors,Professional
25118,Gerald,M,Diaz,06-06-1973,M,M,gerald11@adventure-works.com,70000,5,Bachelors,Professional
25119,Deanna,L,Lopez,13-11-1974,M,F,deanna20@adventure-works.com,110000,1,Graduate Degree,Management
25120,Heidi,L,Rodriguez,08-12-1980,S,F,heidi22@adventure-works.com,110000,1,Graduate Degree,Management
25121,Clarence,D,Yang,19-03-1975,M,M,clarence41@adventure-works.com,110000,1,Graduate Degree,Management
25122,Susan,L,Zhao,12-03-1978,S,F,susan20@adventure-works.com,80000,5,Graduate Degree,Management
25123,Sharon,L,Simpson,31-08-1972,M,F,sharon8@adventure-works.com,80000,5,Graduate Degree,Management
25124,Keith,J,Xu,05-10-1978,S,M,keith7@adventure-works.com,80000,5,Graduate Degree,Management
25125,Randy,G,Wang,19-03-1972,M,M,randy3@adventure-works.com,80000,5,Bachelors,Professional
25126,Shane,L,Suri,21-11-1977,M,M,shane4@adventure-works.com,90000,0,Bachelors,Professional
25127,Priscilla,M,Deng,18-01-1972,S,F,priscilla1@adventure-works.com,90000,2,Bachelors,Professional
25128,Clifford,,Sai,21-12-1970,M,M,clifford6@adventure-works.com,60000,3,Bachelors,Professional
25129,Allen,R,Raman,04-12-1976,S,M,allen10@adventure-works.com,60000,3,Bachelors,Professional
25130,Micah,,Huang,16-08-1981,M,M,micah16@adventure-works.com,70000,5,Bachelors,Professional
25131,Gerald,,Chandra,08-04-1971,M,M,gerald31@adventure-works.com,70000,5,Bachelors,Professional
25132,Lindsey,M,Xie,16-09-1984,M,F,lindsey3@adventure-works.com,70000,5,Bachelors,Professional
25133,Kristine,G,Gutierrez,04-06-1974,S,F,kristine12@adventure-works.com,70000,0,Bachelors,Professional
25134,Brett,,Rodriguez,14-08-1973,M,M,brett19@adventure-works.com,80000,5,Bachelors,Professional
25135,Kelvin,,Zhao,06-11-1973,S,M,kelvin29@adventure-works.com,80000,5,Bachelors,Professional
25136,Ruben,A,Diaz,14-07-1979,S,M,ruben26@adventure-works.com,80000,5,Bachelors,Professional
25137,Nina,R,Raje,29-01-1974,M,F,nina14@adventure-works.com,80000,5,Bachelors,Professional
25138,Seth,,Russell,15-03-1974,M,M,seth68@adventure-works.com,80000,5,Bachelors,Professional
25139,Carlos,M.,Short,22-08-1975,M,M,carlos0@adventure-works.com,60000,3,Bachelors,Professional
25140,Toni,K,Lopez,26-09-1969,M,F,toni17@adventure-works.com,60000,3,Bachelors,Professional
25141,Walter,,Gutierrez,16-03-1979,S,M,walter4@adventure-works.com,20000,0,Partial High School,Manual
25142,Regina,B,Ray,11-05-1980,S,F,regina10@adventure-works.com,30000,0,Partial College,Clerical
25143,Destiny,A,Henderson,06-10-1979,S,F,destiny53@adventure-works.com,30000,0,Partial College,Clerical
25144,Johnathan,,Fernandez,12-12-1979,S,M,johnathan15@adventure-works.com,30000,0,Partial College,Clerical
25145,Clayton,C,Yang,22-02-1980,S,M,clayton5@adventure-works.com,30000,0,Partial College,Clerical
25146,Carson,J,Gonzales,25-07-1958,M,M,carson16@adventure-works.com,60000,3,Partial High School,Skilled Manual
25147,Samantha,G,Brown,15-09-1962,M,F,samantha5@adventure-works.com,60000,2,High School,Professional
25148,Ryan,,Simmons,05-04-1963,M,M,ryan18@adventure-works.com,60000,2,High School,Professional
25149,Samantha,,Griffin,14-06-1963,M,F,samantha43@adventure-works.com,60000,2,High School,Professional
25150,Xavier,,Jones,23-11-1968,S,M,xavier3@adventure-works.com,80000,2,Bachelors,Management
25151,Jasmine,,Washington,08-11-1961,S,F,jasmine52@adventure-works.com,80000,2,Partial High School,Skilled Manual
25152,Maria,M,Sanders,12-08-1978,S,F,maria22@adventure-works.com,60000,2,High School,Professional
25153,Ryan,,Coleman,22-12-1970,S,M,ryan8@adventure-works.com,100000,4,Bachelors,Management
25154,Clinton,,Serrano,02-12-1976,M,M,clinton13@adventure-works.com,110000,2,Bachelors,Management
25155,Theresa,,Alonso,02-07-1981,S,F,theresa5@adventure-works.com,110000,3,Bachelors,Management
25156,Catherine,,Peterson,24-03-1971,S,F,catherine5@adventure-works.com,130000,1,Graduate Degree,Management
25157,Destiny,,Miller,15-08-1969,S,F,destiny6@adventure-works.com,80000,4,Bachelors,Management
25158,Stephanie,C,Long,13-09-1969,M,F,stephanie37@adventure-works.com,90000,5,Partial College,Professional
25159,Katelyn,C,Cooper,24-01-1970,S,F,katelyn17@adventure-works.com,100000,5,Partial College,Professional
25160,Mackenzie,C,Stewart,16-02-1981,S,F,mackenzie25@adventure-works.com,100000,5,Partial College,Professional
25161,Isabella,,Flores,10-05-1975,M,F,isabella22@adventure-works.com,130000,3,Bachelors,Management
25162,Bryan,D,Morris,08-11-1975,S,M,bryan19@adventure-works.com,160000,1,Bachelors,Management
25163,Natalie,,Griffin,23-10-1961,M,F,natalie43@adventure-works.com,70000,3,Partial College,Professional
25164,Isaac,C,Parker,21-02-1962,M,M,isaac22@adventure-works.com,70000,3,Partial College,Professional
25165,Ashley,D,Brown,17-07-1961,M,F,ashley4@adventure-works.com,70000,4,Partial College,Professional
25166,Miguel,R,Jenkins,01-10-1961,S,M,miguel53@adventure-works.com,70000,4,Partial College,Professional
25167,Elijah,,Hughes,13-05-1962,M,M,elijah15@adventure-works.com,80000,3,Partial College,Professional
25168,Micheal,,Hernandez,22-10-1960,M,M,micheal0@adventure-works.com,80000,2,Partial High School,Skilled Manual
25169,Angel,,Peterson,01-03-1940,S,M,angel4@adventure-works.com,130000,1,Graduate Degree,Management
25170,Logan,H,Walker,14-05-1974,M,M,logan56@adventure-works.com,90000,0,Partial College,Professional
25171,Christopher,E,Rodriguez,18-03-1974,M,M,christopher20@adventure-works.com,90000,0,Partial College,Professional
25172,Evan,,Gray,15-05-1969,M,M,evan6@adventure-works.com,130000,3,Bachelors,Management
25173,Melissa,,Stewart,02-11-1967,M,F,melissa44@adventure-works.com,80000,5,Partial College,Professional
25174,Monica,,Smith,10-02-1968,M,F,monica9@adventure-works.com,90000,5,Partial College,Professional
25175,Nathan,D,Chen,02-04-1968,S,M,nathan22@adventure-works.com,100000,1,Partial College,Professional
25176,Edward,,Flores,12-12-1967,S,M,edward61@adventure-works.com,130000,1,Bachelors,Management
25177,Alberto,,Gomez,12-03-1978,M,M,alberto2@adventure-works.com,70000,5,Partial College,Professional
25178,Jasmine,D,Kelly,17-04-1972,M,F,jasmine39@adventure-works.com,80000,5,Partial College,Professional
25179,Miguel,,Thompson,05-08-1966,M,M,miguel15@adventure-works.com,80000,5,Partial College,Professional
25180,Ana,,Simmons,22-09-1966,S,F,ana14@adventure-works.com,90000,4,High School,Professional
25181,Jesse,S,Torres,20-12-1966,M,M,jesse4@adventure-works.com,90000,4,High School,Professional
25182,Natalie,,Simmons,01-03-1972,M,F,natalie37@adventure-works.com,90000,4,High School,Professional
25183,Michael,K,Thomas,04-10-1966,M,M,michael43@adventure-works.com,90000,4,High School,Professional
25184,Peter,,Tang,22-09-1966,S,M,peter11@adventure-works.com,110000,1,Partial College,Professional
25185,Jade,,Reed,05-01-1967,S,F,jade16@adventure-works.com,130000,1,Bachelors,Management
25186,Angelica,,Coleman,01-04-1961,M,F,angelica5@adventure-works.com,80000,3,Partial College,Professional
25187,Sydney,L,Scott,11-02-1941,M,F,sydney54@adventure-works.com,50000,2,Graduate Degree,Management
25188,Kevin,S,Li,12-07-1941,M,M,kevin29@adventure-works.com,40000,3,Partial College,Professional
25189,Aidan,,Hayes,08-10-1952,M,M,aidan24@adventure-works.com,50000,2,Graduate Degree,Management
25190,Allison,B,Morris,12-12-1941,M,F,allison18@adventure-works.com,60000,2,Graduate Degree,Management
25191,Austin,D,Gonzales,08-12-1941,S,M,austin13@adventure-works.com,120000,1,Graduate Degree,Management
25192,Janet,B,Gill,29-01-1966,S,F,janet19@adventure-works.com,90000,4,High School,Professional
25193,Stephanie,A,Howard,05-10-1971,S,F,stephanie17@adventure-works.com,90000,4,High School,Professional
25194,Jada,,Bell,08-12-1959,S,F,jada5@adventure-works.com,70000,3,Partial High School,Skilled Manual
25195,Alexandra,,Wilson,18-04-1960,S,F,alexandra70@adventure-works.com,70000,3,Partial High School,Skilled Manual
25196,Aaron,C,Yang,19-04-1971,M,M,aaron27@adventure-works.com,60000,2,High School,Professional
25197,Kyle,J,Perry,05-09-1959,M,M,kyle3@adventure-works.com,60000,2,High School,Professional
25198,Michelle,,Ramirez,05-05-1965,M,F,michelle8@adventure-works.com,60000,2,Partial High School,Skilled Manual
25199,Kyle,L,Griffin,19-10-1958,M,M,kyle16@adventure-works.com,60000,3,Graduate Degree,Management
25200,Nathan,,Williams,13-02-1958,M,M,nathan60@adventure-works.com,40000,3,Partial College,Professional
25201,Hunter,C,Gonzalez,15-03-1962,M,M,hunter37@adventure-works.com,40000,3,Partial College,Professional
25202,Jonathan,C,King,21-01-1957,S,M,jonathan49@adventure-works.com,40000,3,Partial College,Professional
25203,Caroline,,Wood,22-08-1956,S,F,caroline4@adventure-works.com,40000,3,Partial College,Professional
25204,Kelly,,Barnes,19-03-1956,S,F,kelly7@adventure-works.com,40000,4,Partial College,Professional
25205,John,,Jones,10-09-1960,S,M,john41@adventure-works.com,30000,4,High School,Professional
25206,Ryan,W,Bryant,02-10-1960,S,M,ryan21@adventure-works.com,30000,4,High School,Professional
25207,Destiny,C,Moore,09-08-1954,S,F,destiny8@adventure-works.com,30000,4,High School,Professional
25208,Daniel,P,Taylor,06-04-1955,S,M,daniel6@adventure-works.com,30000,4,High School,Professional
25209,Emma,M,Walker,03-04-1955,S,F,emma22@adventure-works.com,30000,4,High School,Professional
25210,Kathryn,,Xu,22-11-1975,M,F,kathryn4@adventure-works.com,60000,4,Bachelors,Professional
25211,Diane,M,Torres,11-01-1970,M,F,diane16@adventure-works.com,60000,4,Bachelors,Professional
25212,Alberto,L,Ruiz,29-12-1968,M,M,alberto3@adventure-works.com,60000,5,Bachelors,Professional
25213,Cheryl,O,Gutierrez,26-03-1969,S,F,cheryl13@adventure-works.com,70000,0,Bachelors,Professional
25214,Roger,,Chander,03-08-1968,S,M,roger43@adventure-works.com,70000,0,Bachelors,Professional
25215,Natalie,,Gonzalez,11-02-1974,S,F,natalie60@adventure-works.com,70000,0,Bachelors,Professional
25216,Rachael,,Raman,04-06-1974,S,F,rachael12@adventure-works.com,70000,0,Bachelors,Professional
25217,Byron,E,Martin,15-04-1973,M,M,byron0@adventure-works.com,80000,5,Bachelors,Professional
25218,Christy,,Sun,15-02-1973,M,F,christy11@adventure-works.com,90000,2,Bachelors,Professional
25219,Karla,,Lal,16-09-1972,M,F,karla9@adventure-works.com,90000,4,Bachelors,Professional
25220,Emily,M,Anderson,18-11-1972,M,F,emily10@adventure-works.com,60000,1,Partial College,Skilled Manual
25221,Erica,,Zhu,15-10-1966,S,F,erica14@adventure-works.com,60000,1,Partial College,Skilled Manual
25222,Tamara,A,Kumar,17-04-1972,S,F,tamara19@adventure-works.com,60000,1,Partial College,Skilled Manual
25223,Armando,K,Ortega,18-09-1971,S,M,armando22@adventure-works.com,110000,0,Graduate Degree,Management
25224,Keith,M,Kumar,24-09-1970,S,M,keith10@adventure-works.com,70000,0,Bachelors,Professional
25225,Alicia,,Yuan,22-10-1970,S,F,alicia5@adventure-works.com,70000,0,Bachelors,Professional
25226,Robert,,Kumar,09-05-1971,S,M,robert40@adventure-works.com,70000,0,Bachelors,Professional
25227,Jaime,A,Gutierrez,16-01-1982,S,M,jaime49@adventure-works.com,80000,5,Bachelors,Professional
25228,Brad,,Ashe,11-10-1975,S,M,brad23@adventure-works.com,70000,0,Bachelors,Professional
25229,Autumn,L,Zhou,12-09-1969,S,F,autumn8@adventure-works.com,70000,0,Bachelors,Professional
25230,Sophia,D,Carter,16-05-1970,S,F,sophia9@adventure-works.com,70000,0,Bachelors,Professional
25231,Olivia,A,Moore,19-12-1964,S,F,olivia7@adventure-works.com,90000,1,Bachelors,Professional
25232,Kellie,M,Blanco,09-09-1964,M,F,kellie14@adventure-works.com,100000,5,Bachelors,Professional
25233,Nathaniel,,Ward,05-11-1964,M,M,nathaniel13@adventure-works.com,100000,4,Bachelors,Professional
25234,Monica,J,Patel,06-10-1974,S,F,monica3@adventure-works.com,70000,0,Bachelors,Professional
25235,Monique,,Torres,26-06-1968,M,F,monique8@adventure-works.com,60000,1,Partial College,Skilled Manual
25236,Lance,,Martin,09-07-1967,S,M,lance0@adventure-works.com,70000,5,Bachelors,Professional
25237,Roger,C,Sun,12-12-1978,M,M,roger18@adventure-works.com,70000,5,Partial College,Skilled Manual
25238,Kristopher,A,Madan,16-07-1967,M,M,kristopher7@adventure-works.com,70000,5,Partial College,Skilled Manual
25239,Isabella,J,Barnes,23-12-1967,M,F,isabella14@adventure-works.com,70000,5,Partial College,Skilled Manual
25240,Ross,,Rana,14-08-1972,M,M,ross11@adventure-works.com,70000,5,Partial College,Skilled Manual
25241,Aaron,,Powell,23-06-1964,M,M,aaron8@adventure-works.com,90000,2,Bachelors,Professional
25242,Susan,,Hu,17-04-1969,S,F,susan31@adventure-works.com,90000,2,Bachelors,Management
25243,Tonya,,Rai,05-09-1963,S,F,tonya17@adventure-works.com,100000,4,Bachelors,Management
25244,Jay,A,Weber,04-09-1962,S,M,jay10@adventure-works.com,70000,1,Partial College,Skilled Manual
25245,Francis,,Gutierrez,26-08-1941,S,M,francis8@adventure-works.com,30000,2,Partial College,Clerical
25246,Warren,B,Lal,12-12-1941,M,M,warren39@adventure-works.com,40000,2,Bachelors,Management
25247,Lindsay,M,Nara,13-05-1971,M,F,lindsay17@adventure-works.com,70000,5,Partial College,Skilled Manual
25248,Denise,R,Madan,16-09-1965,M,F,denise9@adventure-works.com,70000,5,Partial College,Skilled Manual
25249,Alexandra,H,Watson,05-02-1963,S,F,alexandra20@adventure-works.com,70000,1,Partial College,Skilled Manual
